# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7386150896401408,2.3475318875995277,4.497219000698667,44.749022644507264,1.6614281635404895,-3.0000000000000306,-0.9112009854491071,180.0,-86.78597186327326,0.0
 0.7422287563634444,2.3518048894892987,4.501408609277986,44.43540706593538,1.6505871633705786,-2.9999999999999694,-0.9355623157954798,180.0,-88.52004496108852,0.0
 0.7458389990999849,2.3560690367397306,4.505543140282502,44.11582821657638,1.6397564351609575,-2.9999999999999694,-0.960234214885228,180.0,-90.25321724727955,0.0
 0.7494462219114667,2.3603248304264843,4.509622911828304,43.790264752512364,1.628934766726512,-3.0,-0.9851993291096595,180.0,-91.98324888667747,0.0
 0.7530508436101634,2.3645727716252196,4.513648242031475,43.458699937658835,1.6181209016304219,-3.0,-1.0104386825948566,180.0,-93.7077842444772,0.0
 0.7566532982709353,2.368813361411596,4.517619449008103,43.121121893556705,1.607313537648106,-3.0000000000000306,-1.035931633640792,180.0,-95.4243522602672,0.0
 0.7602540357624051,2.373047100861274,4.521536850874275,42.77752385077394,1.5965113251736966,-2.9999999999999694,-1.061655834218299,180.0,-97.13036733895773,0.0
 0.7638535222983158,2.3772744910499135,4.5254007657460775,42.4279044013093,1.5857128655659647,-2.9999999999999694,-1.0875871968613295,180.0,-98.82313099050053,0.0
 0.767452241010177,2.3814960330531743,4.529211511739596,42.07226775064909,1.5749167094303813,-3.0,-1.113699866408719,180.0,-100.49983408387662,0.0
 0.771050692542415,2.385712227946717,4.532969406970916,41.71062396870029,1.5641213548336674,-2.9999999999999383,-1.1399661996997497,180.0,-102.15755990135756,0.0
 0.7746493956713488,2.389923576806201,4.536674769556126,41.34298923823903,1.553325245446866,-2.9999999999999694,-1.1663567524376763,180.0,-103.79328796949018,0.0
 0.7782488879494456,2.3941305807072863,4.540327917611312,40.96938609967457,1.5425267686125756,-3.0000000000000306,-1.19284027498714,180.0,-105.40389870447741,0.0
 0.7818497263764496,2.3983337407256338,4.543929169252559,40.589843690863454,1.5317242533315638,-2.9999999999999694,-1.2193837172305149,180.0,-106.98617892591017,0.0
 0.7854524880991316,2.402533557936902,4.547478842595954,40.20439798057318,1.5209159681635178,-2.9999999999999694,-1.2459522440732287,180.0,-108.53682831326435,0.0
 0.7890577711415887,2.4067305334167526,4.550977255757584,39.81309199397329,1.5101001190361465,-3.0,-1.272509260743635,180.0,-110.0524667217701,0.0
